CustomerID,Age,Gender,Annual Income (k$),Spending Score (1-100),Purchase History,Sales
2664,34,Male,92,88,81,1053
2665,54,Female,101,7,43,516
2666,53,Male,35,6,70,420
2667,36,Male,69,33,36,216
2668,44,Male,90,58,62,682
2669,51,Female,144,49,60,840
2670,28,Male,140,17,10,140
2671,62,Female,146,42,93,651
2672,64,Female,98,94,71,355
2673,29,Female,129,72,86,1118
2674,38,Female,62,40,54,378
2675,28,Female,137,46,42,210
2676,56,Female,92,71,7,70
2677,45,Female,44,70,9,72
2678,22,Male,43,68,28,140
2679,34,Male,55,1,58,464
2680,37,Female,40,79,38,456
2681,58,Male,64,95,43,473
2682,63,Male,16,89,92,460
2683,29,Female,69,97,96,1344
2684,23,Male,118,52,52,676
2685,34,Female,28,35,53,530
2686,68,Male,148,69,38,228
2687,36,Female,142,5,84,588
2688,43,Female,118,100,11,121
2689,65,Male,109,17,22,154
2690,61,Male,95,53,74,518
2691,61,Female,75,52,96,864
2692,69,Female,26,14,38,266
2693,49,Female,27,29,55,385
2694,23,Male,103,8,97,873
2695,53,Male,109,98,72,648
2696,55,Male,73,1,18,234
2697,28,Male,51,29,73,365
2698,50,Female,39,36,93,465
2699,41,Female,30,51,12,156
2700,40,Female,101,37,19,171
2701,32,Female,148,93,87,696
2702,44,Male,37,69,63,378
2703,28,Female,140,53,15,195
2704,68,Female,74,96,24,240
2705,67,Male,114,52,59,767
2706,34,Male,117,88,40,360
2707,68,Female,148,83,86,688
2708,31,Male,77,12,18,198
2709,44,Female,52,52,62,558
2710,35,Male,142,1,42,504
2711,45,Male,64,7,93,1116
2712,68,Female,54,17,84,504
2713,64,Male,22,98,86,774
2714,64,Female,22,43,5,70
2715,21,Male,118,71,69,828
2716,24,Male,48,17,5,35
2717,62,Male,71,59,89,979
2718,52,Male,36,3,64,448
2719,65,Male,101,29,29,290
2720,26,Female,54,22,95,570
2721,25,Male,100,38,14,140
2722,69,Female,147,54,54,540
2723,62,Male,109,93,16,192
2724,34,Female,27,50,96,864
2725,34,Male,42,69,36,180
2726,66,Female,98,30,37,444
2727,50,Female,76,23,76,988
2728,49,Male,107,85,30,150
2729,25,Male,101,90,46,414
2730,36,Male,38,47,54,540
2731,55,Female,112,21,65,520
2732,20,Female,21,20,45,270
2733,22,Male,51,23,61,549
2734,30,Male,82,68,6,48
2735,64,Female,100,21,74,814
2736,63,Female,147,21,35,350
2737,48,Male,101,1,27,189
2738,33,Female,29,15,80,1040
2739,67,Male,137,17,58,464
2740,49,Male,121,51,32,288
2741,39,Male,103,63,83,581
2742,46,Female,139,14,23,276
2743,39,Female,127,59,80,880
2744,60,Female,121,83,52,572
2745,20,Female,101,50,6,72
2746,27,Male,82,34,15,165
2747,59,Female,29,6,48,336
2748,38,Male,79,49,63,441
2749,33,Male,68,6,63,378
2750,29,Male,107,69,42,210
2751,19,Female,34,7,29,261
2752,58,Male,47,97,25,200
2753,41,Male,114,77,46,276
2754,52,Female,91,51,40,200
2755,47,Male,149,1,13,91
2756,47,Female,121,13,16,160
2757,64,Female,134,43,14,84
2758,52,Female,88,27,63,882
2759,36,Male,25,71,9,99
2760,67,Female,45,3,37,407
2761,25,Female,26,58,73,511
2762,43,Female,138,89,84,420
2763,66,Female,92,97,67,871
2764,57,Male,110,17,33,297
2765,24,Female,64,45,22,132
2766,47,Male,131,78,97,1164
2767,24,Female,31,58,10,140
2768,20,Male,143,56,57,798
2769,18,Female,78,54,86,688
2770,53,Male,146,87,36,504
2771,42,Female,101,88,46,506
2772,54,Male,30,29,51,459
2773,18,Male,77,54,35,245
2774,32,Male,90,27,66,924
2775,54,Female,99,45,60,720
2776,30,Male,123,87,15,90
2777,57,Male,31,31,30,150
2778,25,Male,72,36,96,864
2779,22,Male,93,81,31,248
2780,26,Female,75,61,87,1218
2781,18,Male,127,37,61,671
2782,53,Male,135,67,31,403
2783,52,Male,48,36,63,630
2784,19,Female,84,5,66,330
2785,57,Male,31,46,24,288
2786,40,Male,34,79,7,42
2787,26,Male,73,52,20,160
2788,51,Male,83,49,48,336
2789,63,Female,116,6,97,970
2790,31,Male,134,10,83,498
2791,21,Male,71,96,34,306
2792,47,Female,97,23,44,572
2793,48,Female,143,17,69,483
2794,55,Female,27,84,33,198
2795,28,Male,20,44,34,204
2796,52,Female,111,41,36,468
2797,25,Male,108,15,14,140
2798,20,Female,124,44,95,570
2799,31,Male,65,58,55,385
2800,30,Female,65,86,12,60
2801,62,Male,101,50,55,330
2802,49,Female,82,52,40,240
2803,51,Male,98,70,59,354
2804,62,Male,56,68,39,429
2805,36,Male,71,63,40,280
2806,55,Male,76,58,60,480
2807,33,Male,21,23,40,240
2808,19,Male,126,44,93,837
2809,57,Male,40,83,88,1144
2810,34,Male,33,95,65,845
2811,51,Female,23,44,66,726
2812,59,Male,75,52,85,1020
2813,33,Male,34,67,91,819
2814,55,Female,120,28,29,261
2815,19,Male,64,67,68,476
2816,19,Female,95,78,64,640
2817,43,Male,24,18,61,305
2818,30,Female,79,27,99,693
2819,64,Female,22,51,74,444
2820,48,Male,36,60,56,616
2821,51,Female,32,74,60,780
2822,56,Male,23,49,67,536
2823,20,Male,68,15,72,792
2824,25,Male,40,83,24,288
2825,40,Male,108,73,58,812
2826,31,Female,114,68,5,30
2827,44,Male,40,15,94,1034
2828,46,Female,48,51,14,98
2829,56,Female,22,48,27,324
2830,56,Male,62,72,55,550
2831,18,Male,121,1,28,196
2832,34,Male,68,7,17,204
2833,58,Male,133,53,33,231
2834,47,Female,95,31,62,806
2835,30,Male,110,18,95,665
2836,38,Female,116,12,99,495
2837,36,Male,76,48,47,282
2838,36,Male,60,30,14,112
2839,42,Male,101,97,35,210
2840,39,Male,113,7,78,624
2841,48,Female,53,92,92,736
2842,34,Female,67,3,18,144
2843,40,Male,94,63,38,190
2844,49,Female,30,6,21,273
2845,27,Female,118,95,25,350
2846,27,Male,84,15,71,781
2847,53,Male,122,71,62,372
2848,25,Female,61,43,83,581
2849,69,Female,23,94,12,144
2850,37,Female,48,91,42,462
2851,49,Female,100,81,30,240
2852,67,Male,129,18,68,544
2853,31,Male,78,22,34,442
2854,67,Female,48,61,13,117
2855,45,Male,26,61,36,324
2856,63,Female,111,53,15,165
2857,69,Female,135,26,90,450
2858,41,Male,101,91,38,266
2859,32,Female,116,40,22,132
2860,39,Female,110,88,23,322
2861,47,Male,128,8,58,580
2862,21,Male,61,21,86,860
2863,30,Female,72,93,41,574
2864,40,Female,147,43,86,430
2865,25,Male,135,21,16,160
2866,35,Female,132,3,8,112
2867,29,Female,19,31,47,282
2868,48,Male,110,27,31,248
2869,31,Male,35,27,55,550
2870,51,Male,142,73,9,63
2871,35,Male,138,57,10,70
2872,51,Male,35,97,81,567
2873,28,Male,68,33,91,728
2874,58,Female,118,90,60,780
2875,29,Female,125,92,93,744
2876,66,Male,130,44,72,576
2877,32,Male,71,43,48,384
2878,48,Female,142,31,19,209
2879,66,Female,134,65,94,846
2880,46,Female,84,84,46,276
2881,43,Male,109,76,15,165
2882,35,Male,113,17,77,539
2883,49,Female,56,15,15,75
2884,39,Male,84,34,70,910
2885,55,Male,16,80,31,279
2886,34,Male,123,4,62,868
2887,40,Female,79,72,94,470
2888,41,Female,84,98,76,380
2889,67,Male,83,89,25,125
2890,25,Male,135,79,25,325
2891,58,Male,123,28,76,912
2892,23,Male,74,73,5,50
2893,22,Male,107,2,62,868
2894,61,Female,26,17,17,170
2895,46,Male,117,58,77,770
2896,45,Male,126,74,96,768
2897,28,Male,79,9,10,90
2898,18,Female,62,31,91,1274
2899,60,Female,102,66,62,434
2900,36,Male,76,88,21,147
2901,26,Female,58,62,77,1078
2902,44,Female,69,19,16,176
2903,51,Female,122,81,90,810
2904,61,Female,61,74,56,672
2905,21,Female,16,55,80,720
2906,53,Female,127,28,74,592
2907,35,Male,25,92,77,539
2908,32,Female,126,50,56,336
2909,68,Female,104,65,41,287
2910,30,Male,69,3,7,77
2911,36,Male,31,79,12,144
2912,66,Male,82,52,14,126
2913,23,Male,147,10,51,255
2914,65,Female,66,21,45,315
2915,29,Female,111,37,68,544
2916,68,Female,62,15,46,644
2917,54,Female,43,87,47,376
2918,34,Male,41,78,13,65
2919,40,Female,118,79,18,252
2920,43,Female,74,74,95,1235
2921,46,Male,120,9,8,112
2922,50,Female,83,44,6,48
2923,44,Female,128,39,89,534
2924,42,Female,35,5,5,65
2925,27,Female,116,25,79,632
2926,64,Male,145,56,69,552
2927,40,Male,109,90,50,500
2928,38,Male,119,64,63,756
2929,38,Male,139,72,79,711
2930,60,Male,16,86,11,132
2931,30,Female,80,52,70,350
2932,54,Female,127,89,19,152
2933,50,Male,56,76,76,380
2934,41,Male,34,9,51,357
2935,61,Male,111,10,94,1034
2936,28,Female,82,10,44,220
2937,34,Male,89,73,46,414
2938,21,Female,139,62,55,275
2939,64,Female,61,90,39,390
2940,42,Female,19,99,45,585
2941,47,Female,63,91,89,623
2942,26,Male,138,60,61,610
2943,38,Female,51,95,42,336
2944,37,Female,33,19,76,760
2945,36,Male,54,38,12,72
2946,36,Female,31,6,78,624
2947,29,Female,113,15,67,737
2948,54,Female,107,93,91,910
2949,59,Male,56,47,8,104
2950,34,Female,137,45,52,572
2951,54,Female,121,5,56,280
2952,65,Male,86,78,42,420
2953,56,Male,79,53,98,686
2954,45,Female,123,66,91,1092
2955,58,Female,67,62,9,45
2956,52,Male,149,23,89,1246
2957,64,Female,147,44,74,444
2958,65,Male,38,52,85,595
2959,35,Female,42,46,93,651
2960,31,Male,76,19,28,308
2961,52,Female,31,88,90,1080
2962,61,Male,34,84,81,1053
2963,58,Male,17,47,21,231
2964,24,Male,65,91,82,984
2965,58,Male,17,52,94,940
2966,30,Male,87,24,87,522
2967,35,Female,119,17,30,150
2968,54,Female,132,89,7,49
2969,30,Male,48,46,6,78
2970,53,Female,76,64,96,1056
2971,48,Female,134,95,6,36
2972,19,Female,129,28,26,130
2973,33,Female,27,50,75,450
2974,26,Female,83,64,8,56
2975,26,Female,91,28,42,420
2976,55,Male,15,86,88,1144
2977,28,Female,103,56,74,888
2978,39,Female,61,59,77,1078
2979,50,Female,18,5,56,728
2980,53,Male,24,54,35,420
2981,62,Female,42,44,30,330
2982,40,Female,135,42,40,400
2983,62,Female,140,72,30,360
2984,62,Male,148,92,32,320
2985,51,Female,76,57,9,54
2986,26,Male,81,47,78,1014
2987,41,Female,88,76,22,286
2988,25,Male,109,25,19,133
2989,24,Male,50,44,61,793
2990,53,Male,126,15,9,54
2991,35,Female,145,51,41,287
2992,20,Male,127,53,90,900
2993,45,Male,124,34,90,720
2994,23,Male,128,77,26,312
2995,61,Male,81,8,56,280
2996,61,Female,140,77,19,190
2997,38,Female,100,100,21,126
2998,45,Female,33,70,55,550
2999,57,Female,83,96,49,245
3000,18,Male,24,21,67,402
3001,53,Female,142,7,32,416
3002,38,Male,113,90,63,630
3003,60,Female,46,79,90,1080
3004,52,Female,126,56,25,275
3005,30,Female,38,49,46,598
3006,66,Male,49,42,85,1105
3007,27,Female,97,23,73,584
3008,61,Female,84,52,86,946
3009,64,Female,123,79,21,189
3010,27,Male,113,53,72,792
3011,63,Female,47,16,11,88
3012,30,Female,70,96,93,1302
3013,54,Male,26,37,44,220
3014,55,Male,25,18,44,352
3015,41,Female,84,20,47,658
3016,19,Female,55,46,77,539
3017,39,Female,120,2,87,1131
3018,34,Male,17,87,55,495
3019,53,Male,17,94,77,616
3020,31,Male,98,63,27,324
3021,27,Female,121,3,99,891
3022,52,Male,148,46,36,252
3023,42,Female,34,49,35,210
3024,20,Male,110,1,21,252
3025,64,Male,138,22,62,372
3026,55,Male,35,93,90,1080
3027,34,Female,128,14,39,351
3028,29,Female,27,92,34,408
3029,69,Female,100,85,68,612
3030,41,Female,49,45,57,285
3031,46,Male,61,96,55,330
3032,60,Female,139,6,41,410
3033,42,Male,124,65,94,658
3034,53,Female,51,21,10,120
3035,43,Female,35,4,38,342
3036,55,Male,28,3,60,420
3037,18,Male,105,30,29,406
3038,37,Female,74,31,17,187
3039,45,Female,138,34,67,804
3040,33,Male,37,83,70,560
3041,64,Male,125,20,9,117
3042,34,Male,138,87,79,790
3043,57,Male,44,54,15,75
3044,45,Male,129,25,92,828
3045,29,Female,104,15,82,738
3046,44,Female,52,38,98,1078
3047,59,Female,97,23,48,528
3048,64,Female,41,52,89,890
3049,47,Male,118,66,73,876
3050,58,Male,130,57,6,36
3051,51,Male,29,57,44,484
3052,54,Female,17,79,41,574
3053,23,Male,24,52,53,583
3054,24,Male,134,35,79,632
3055,49,Female,142,74,40,560
3056,49,Female,25,14,79,474
3057,42,Female,147,91,77,616
3058,50,Male,83,14,74,592
3059,24,Male,78,99,38,380
3060,69,Female,28,33,62,682
3061,29,Female,64,52,41,287
3062,33,Male,86,1,64,896
3063,33,Female,83,34,16,80
3064,60,Male,149,19,36,252
3065,53,Female,141,24,85,1105
3066,30,Female,30,4,8,40
3067,24,Female,92,36,37,444
3068,53,Male,115,77,47,282
3069,64,Male,70,58,13,130
3070,68,Female,119,32,55,385
3071,26,Male,146,9,98,1078
3072,49,Female,62,80,24,144
3073,28,Female,31,67,43,344
3074,25,Male,125,20,27,378
3075,50,Male,84,74,45,585
3076,40,Male,94,62,48,480
3077,42,Male,107,58,39,312
3078,25,Female,52,22,27,162
3079,62,Male,115,67,62,868
3080,39,Male,76,75,52,676
3081,21,Female,135,89,91,728
3082,57,Female,62,48,62,806
3083,20,Female,24,8,61,366
3084,46,Female,50,73,91,1001
3085,58,Male,18,15,43,387
3086,46,Male,58,32,32,384
3087,51,Female,70,53,68,816
3088,51,Female,56,67,66,528
3089,45,Male,128,4,87,696
3090,30,Male,35,30,66,792
3091,32,Male,93,13,98,686
3092,40,Male,83,21,89,979
3093,61,Male,84,41,92,1104
3094,43,Female,81,19,89,1068
3095,21,Female,62,48,30,420
3096,43,Female,50,86,55,440
3097,57,Female,41,63,54,702
3098,26,Male,86,20,40,560
3099,22,Female,115,64,30,240
3100,49,Male,110,37,37,444
3101,37,Male,142,31,72,720
3102,67,Male,40,74,77,693
3103,28,Male,80,18,12,96
3104,32,Male,36,20,70,630
3105,49,Male,31,82,97,485
3106,45,Male,21,11,27,297
3107,39,Female,121,86,74,888
3108,58,Male,82,44,59,767
3109,34,Female,142,82,47,329
3110,43,Female,51,64,25,325
3111,61,Male,52,34,26,364
3112,24,Male,110,87,13,117
3113,59,Female,15,65,38,532
3114,43,Female,56,55,63,630
3115,42,Female,77,74,30,150
3116,27,Female,95,1,5,65
3117,62,Male,22,38,9,117
3118,36,Male,41,9,45,450
3119,28,Male,66,95,67,804
3120,30,Female,105,71,26,208
3121,25,Male,100,17,72,648
3122,57,Female,30,99,52,468
3123,21,Male,80,52,70,770
3124,64,Female,19,18,20,220
3125,48,Male,96,63,84,924
3126,45,Male,145,33,57,513
3127,28,Female,132,4,90,720
3128,60,Female,95,87,69,828
3129,18,Female,84,75,83,415
3130,66,Female,129,52,68,340
3131,64,Female,21,9,92,920
3132,69,Male,64,64,72,432
3133,55,Female,125,30,67,469
3134,41,Male,61,8,66,528
3135,64,Male,126,5,86,516
3136,48,Male,57,76,85,1190
3137,58,Male,105,63,75,825
3138,63,Male,43,1,49,686
3139,67,Female,142,15,56,280
3140,43,Female,147,89,78,546
3141,66,Male,110,82,69,414
3142,67,Male,131,38,6,78
3143,22,Female,84,42,53,636
3144,37,Female,144,46,26,182
3145,69,Male,84,53,33,297
3146,58,Female,124,26,39,273
3147,28,Female,146,61,85,850
3148,50,Female,70,67,80,720
3149,67,Male,103,54,28,168
3150,55,Female,145,22,98,1372
3151,44,Male,114,26,34,408
3152,51,Male,143,83,88,880
3153,32,Male,71,60,46,322
3154,49,Male,65,39,75,375
3155,38,Male,126,36,54,486
3156,63,Female,118,21,75,450
3157,22,Male,141,41,64,384
3158,23,Male,69,48,34,442
3159,55,Male,15,26,16,224
3160,39,Female,104,63,53,583
3161,35,Female,67,77,99,990
3162,31,Female,87,36,86,430
3163,27,Female,122,24,50,700
3164,63,Female,22,90,47,282
3165,30,Female,56,21,6,66
3166,48,Female,39,18,79,553
3167,47,Male,52,15,84,504
3168,20,Male,99,79,58,580
3169,47,Female,38,6,39,468
3170,23,Male,74,43,56,672
3171,46,Male,125,31,37,222
3172,25,Female,80,28,89,890
3173,61,Male,67,8,88,792
3174,62,Male,120,29,76,836
3175,60,Female,110,21,55,440
3176,61,Male,53,81,30,180
3177,50,Female,56,88,66,924
3178,34,Female,125,58,65,455
3179,65,Male,118,60,30,390
3180,28,Male,91,50,41,574
3181,30,Male,22,100,34,408
3182,67,Female,40,31,99,1287
3183,28,Female,57,47,15,135
3184,48,Female,124,34,57,513
3185,45,Male,114,2,45,495
3186,61,Male,77,67,9,99
3187,23,Female,63,94,70,350
3188,58,Male,129,72,17,153
3189,33,Male,79,52,67,804
3190,21,Female,85,7,86,946
3191,52,Female,21,76,94,564
3192,65,Male,94,19,29,348
3193,43,Female,81,90,48,288
3194,29,Male,115,92,18,252
3195,28,Female,109,15,73,365
3196,54,Female,101,78,63,441
3197,42,Female,105,48,60,420
3198,35,Male,117,14,56,560
3199,36,Male,140,3,70,490
3200,40,Female,127,50,72,792
3201,55,Female,18,93,16,192
3202,35,Female,102,54,79,553
3203,43,Male,17,6,72,936
3204,23,Female,105,49,47,235
3205,21,Female,17,23,77,539
3206,61,Female,95,92,78,546
3207,68,Female,108,78,95,1045
3208,46,Male,140,78,10,90
3209,51,Male,127,20,19,152
3210,34,Female,114,77,46,276
3211,60,Male,67,91,35,385
3212,60,Male,101,60,90,630
3213,33,Male,103,99,57,627
3214,19,Female,68,45,10,140
3215,51,Male,34,61,37,407
3216,25,Male,127,56,33,198
3217,30,Male,63,2,25,275
3218,59,Female,149,45,58,580
3219,25,Female,43,40,60,840
3220,47,Male,62,24,98,784
3221,49,Male,27,29,25,225
3222,53,Female,17,67,59,708
3223,64,Female,16,68,62,558
3224,47,Male,30,66,68,476
3225,18,Male,108,84,90,540
3226,60,Female,116,54,50,500
3227,56,Female,148,53,88,880
3228,34,Male,59,79,26,286
3229,37,Female,85,49,64,768
3230,41,Male,147,32,15,120
3231,67,Male,70,61,51,612
3232,39,Male,141,42,35,175
3233,46,Female,46,1,81,810
3234,39,Male,63,63,22,220
3235,61,Male,27,35,26,182
3236,26,Female,39,51,60,780
3237,54,Female,74,71,21,189
3238,27,Male,73,45,42,210
3239,53,Male,72,77,29,319
3240,54,Female,34,65,36,504
3241,45,Female,147,14,19,133
3242,45,Female,71,93,17,238
3243,59,Male,68,3,62,868
3244,60,Male,126,24,94,752
3245,38,Male,100,65,54,540
3246,41,Female,51,48,15,180
3247,59,Male,98,10,17,136
3248,57,Female,62,13,54,702
3249,19,Male,132,100,42,504
3250,25,Female,62,73,5,70
3251,65,Male,126,14,43,602
3252,44,Male,124,100,31,310
3253,39,Female,20,10,40,440
3254,54,Female,92,40,36,432
3255,44,Male,37,23,45,270
3256,46,Female,140,99,19,171
3257,20,Female,98,55,35,385
3258,61,Male,27,63,10,120
3259,30,Female,61,71,93,837
3260,62,Male,58,42,56,392
3261,27,Male,119,99,86,860
3262,53,Female,28,66,26,234
3263,26,Female,135,79,35,420
3264,44,Male,50,73,77,1001
3265,51,Male,22,47,50,650
3266,68,Male,30,81,71,710
3267,18,Male,105,52,95,760
3268,49,Male,134,18,47,376
3269,42,Male,74,79,5,65
3270,46,Female,24,18,48,384
3271,24,Female,45,24,61,732
3272,66,Female,35,23,13,169
3273,20,Male,95,12,9,81
3274,37,Female,47,23,83,830
3275,37,Male,45,21,13,91
3276,47,Male,50,64,49,441
3277,52,Female,146,90,96,864
3278,52,Male,82,72,81,486
3279,66,Male,104,94,28,392
3280,56,Male,146,34,78,780
3281,44,Male,23,2,46,598
3282,43,Male,44,69,26,286
3283,31,Male,129,31,64,768
3284,34,Female,59,97,90,540
3285,35,Male,18,68,41,533
3286,62,Male,83,70,43,301
3287,69,Male,37,87,88,1232
3288,46,Male,30,19,78,702
3289,37,Female,36,72,78,858
3290,44,Female,86,13,94,752
3291,35,Male,62,65,93,1023
3292,21,Male,121,6,57,684
3293,18,Male,147,71,32,448
3294,67,Female,21,27,81,1134
3295,18,Female,65,79,19,152
3296,43,Female,79,52,64,576
3297,62,Female,23,98,64,448
3298,37,Male,96,87,10,90
3299,69,Female,59,48,56,672
3300,40,Female,136,88,16,112
3301,27,Male,24,79,23,207
3302,28,Male,87,99,79,1106
3303,58,Female,62,68,6,30
3304,58,Female,101,44,59,354
3305,22,Female,125,17,19,133
3306,18,Female,30,95,68,340
3307,34,Male,67,38,73,949
3308,39,Male,54,10,19,247
3309,51,Female,114,54,47,423
3310,62,Female,34,91,78,624
3311,58,Female,83,6,21,189
3312,46,Female,59,6,28,224
3313,21,Female,20,52,78,702
3314,22,Male,53,15,34,374
3315,28,Male,116,68,71,852
3316,68,Male,144,57,55,330
3317,38,Female,121,56,64,512
3318,52,Female,53,7,7,84
3319,29,Male,132,51,9,99
3320,43,Male,96,58,32,416
3321,68,Female,68,64,82,738
3322,36,Male,124,26,15,150
3323,62,Female,26,58,76,912
3324,24,Female,124,31,76,684
3325,64,Male,52,66,80,1040
3326,24,Male,21,92,19,152
3327,43,Male,92,13,87,1044
3328,57,Female,79,18,52,364
3329,22,Female,116,94,50,450
3330,38,Male,115,75,32,384
3331,31,Female,58,13,11,154
3332,21,Female,45,24,75,825
3333,40,Female,91,57,98,490
3334,59,Male,62,29,86,688
3335,37,Female,96,56,92,552
3336,32,Male,141,54,10,60
3337,67,Male,98,5,62,682
3338,69,Female,24,35,72,504
3339,62,Male,43,19,59,413
3340,46,Female,62,55,71,710
3341,25,Male,130,77,53,530
3342,58,Male,27,69,55,275
3343,65,Female,61,44,63,315
3344,36,Male,117,78,10,100
3345,65,Male,105,38,94,1034
3346,56,Male,67,62,55,715
3347,63,Female,106,22,42,336
3348,45,Female,91,73,15,210
3349,63,Male,58,40,56,560
3350,44,Male,16,26,97,679
3351,21,Male,115,5,24,192
3352,32,Female,71,93,14,182
3353,52,Female,71,54,30,150
3354,54,Male,48,86,52,468
3355,18,Female,72,49,95,1045
3356,20,Female,49,3,18,126
3357,64,Female,89,92,63,378
3358,41,Female,47,38,16,96
3359,44,Male,129,14,27,135
3360,57,Female,89,47,89,801
3361,53,Female,87,14,76,532
3362,51,Male,92,75,43,473
3363,46,Male,23,73,13,65
3364,41,Female,62,38,92,1196
3365,41,Female,81,64,99,594
3366,59,Male,133,44,29,348
3367,21,Male,147,70,21,294
3368,20,Male,133,65,46,368
3369,51,Female,100,25,33,330
3370,66,Female,120,16,64,832
3371,40,Male,90,15,71,781
3372,69,Female,54,98,89,1068
3373,40,Male,33,81,61,671
3374,62,Female,61,3,76,456
3375,22,Male,79,67,18,234
3376,48,Male,44,37,43,215
3377,58,Female,140,81,20,120
3378,23,Female,80,55,22,154
3379,54,Female,19,38,99,693
3380,27,Female,107,63,79,1106
3381,57,Female,111,1,24,192
3382,24,Female,108,71,50,450
3383,56,Male,120,90,49,490
3384,55,Female,147,19,8,40
3385,38,Male,99,52,88,1056
3386,37,Male,72,30,99,990
3387,20,Female,93,55,24,336
3388,68,Male,22,14,15,195
3389,39,Male,26,13,69,621
3390,64,Female,108,84,22,242
3391,21,Female,105,90,43,344
3392,45,Female,47,27,48,480
3393,29,Male,114,89,22,220
3394,55,Female,29,9,51,408
3395,68,Female,128,41,35,350
3396,53,Female,143,48,43,516
3397,64,Female,25,12,42,378
3398,58,Male,69,10,83,498
3399,22,Female,16,6,51,663
3400,30,Male,79,34,74,592
3401,40,Female,30,52,12,96
3402,67,Male,120,41,90,990
3403,47,Male,44,83,69,966
3404,54,Male,24,6,17,238
3405,42,Female,76,2,59,590
3406,65,Male,99,15,92,736
3407,44,Female,148,17,89,890
3408,68,Female,81,16,47,329
3409,31,Female,55,28,8,88
3410,65,Female,32,85,75,750
3411,64,Female,72,72,64,448
3412,53,Male,74,10,16,80
3413,56,Female,102,10,63,882
3414,33,Male,41,10,81,729
3415,39,Male,82,73,58,812
3416,38,Male,36,28,48,288
3417,38,Male,54,24,20,220
3418,25,Male,123,19,10,110
3419,66,Male,88,97,18,144
3420,33,Male,80,68,62,620
3421,48,Female,20,56,35,175
3422,59,Male,126,67,45,270
3423,27,Female,32,42,39,390
3424,49,Male,95,12,14,84
3425,51,Male,116,18,85,680
3426,26,Male,124,23,34,272
3427,34,Male,44,84,48,672
3428,28,Female,136,6,59,767
3429,49,Female,76,53,75,1050
3430,27,Female,134,98,22,242
3431,39,Male,121,42,87,957
3432,34,Male,90,66,83,415
3433,21,Male,23,30,90,810
3434,65,Female,53,9,43,301
3435,69,Male,38,91,46,322
3436,64,Female,139,42,58,580
3437,42,Female,132,34,34,272
3438,38,Male,48,40,24,288
3439,54,Male,75,88,46,368
3440,55,Female,147,17,93,1116
3441,66,Female,93,29,91,728
3442,18,Female,64,100,9,63
3443,42,Male,146,50,54,486
3444,68,Male,65,76,45,405
3445,53,Male,66,95,98,1372
3446,34,Male,136,49,43,602
3447,58,Male,22,73,61,305
3448,41,Male,127,61,95,1140
3449,19,Female,59,83,61,732
3450,57,Female,102,46,41,492
3451,32,Female,42,46,11,154
3452,49,Male,133,17,9,72
3453,56,Female,121,66,83,1079
3454,23,Male,41,5,55,770
3455,18,Male,95,54,12,84
3456,64,Female,115,16,60,660
3457,40,Male,76,81,77,770
3458,56,Female,76,91,15,195
3459,34,Female,40,7,26,208
3460,51,Male,135,8,81,648
3461,58,Female,38,72,15,150
3462,46,Female,53,87,64,768
3463,26,Female,138,96,19,133
3464,30,Female,35,82,42,504
3465,23,Male,108,38,5,60
3466,23,Female,129,54,50,550
3467,37,Female,135,76,92,1012
3468,69,Female,27,15,47,423
3469,20,Male,145,92,26,156
3470,34,Female,33,50,7,42
3471,66,Male,95,56,18,252
3472,29,Female,137,95,6,72
3473,65,Female,82,9,65,650
3474,64,Female,33,8,36,432
3475,62,Male,78,19,42,294
3476,18,Male,115,51,50,250
3477,34,Male,80,72,46,460
3478,20,Male,80,98,10,60
3479,43,Male,89,57,45,585
3480,32,Male,59,68,29,261
3481,53,Female,101,31,15,135
3482,49,Male,81,3,45,630
3483,49,Female,17,99,75,900
3484,21,Male,38,83,61,610
3485,35,Male,102,43,50,350
3486,66,Male,31,29,90,1170
3487,36,Female,54,10,52,728
3488,60,Male,20,12,67,536
3489,69,Male,133,46,43,602
3490,52,Female,134,30,14,112
3491,57,Female,49,94,89,534
3492,31,Female,127,82,74,518
3493,50,Female,43,88,69,552
3494,31,Male,21,32,63,693
3495,51,Female,67,73,82,574
3496,21,Male,37,47,40,480
3497,41,Male,111,88,31,372
3498,46,Female,90,63,77,1078
3499,36,Male,24,26,59,354
3500,23,Female,131,3,74,592
3501,50,Male,38,23,99,1188
3502,66,Female,53,75,85,425
3503,57,Female,80,74,57,285
3504,36,Female,20,50,64,512
3505,18,Female,35,36,65,390
3506,22,Female,87,13,40,200
3507,44,Female,88,29,89,1068
3508,33,Male,50,38,31,186
3509,23,Male,145,77,45,360
3510,57,Male,58,90,32,224
3511,30,Female,105,84,20,120
3512,65,Male,74,5,39,468
3513,52,Female,107,20,40,280
3514,36,Male,97,78,60,780
3515,29,Male,97,14,23,322
3516,33,Female,91,8,61,549
3517,60,Male,40,48,89,1157
3518,27,Male,35,13,37,259
3519,42,Male,134,24,27,243
3520,37,Female,144,79,67,938
3521,48,Male,122,65,74,740
3522,21,Female,41,86,26,338
3523,61,Male,85,34,71,852
3524,40,Male,64,51,84,504
3525,19,Male,109,3,63,378
3526,39,Male,37,90,29,261
3527,68,Female,95,78,21,189
3528,54,Male,146,58,43,387
3529,25,Female,34,72,81,648
3530,24,Female,138,55,96,1152
3531,31,Male,27,80,79,711
